Famille,Type produit,Complément Produit,Pays,Région,Sous-Région,Signe de l'Origine,Origine,Mention,Nom,Complément étiquette / Cuvée,Etiquette,Classement / Appellation,Du Classement / Climat,Producteur / Embouteilleur,Couleur,Premier millésime,Dernier Millésime,Millésime(s) non produit(s),C10
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,COTES VEYRAC,ND,"CHATEAU COTES VEYRAC, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,EARL VIGNOBLES BELLANGER,ROUGE,ND,ND,ND,3041A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,LA ROSE PUYBLANQUET,ND,"CHATEAU LA ROSE PUYBLANQUET, SAINT-EMILION, ROUGE",ND,ND,EARL VIGNOBLES BELLANGER,ROUGE,ND,ND,ND,3042A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,VEYRAC,ND,"CHATEAU VEYRAC, SAINT-EMILION, ROUGE",ND,ND,EARL VIGNOBLES BELLANGER,ROUGE,ND,ND,ND,3043A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,LA CROIX CALENDREAU,ND,"CHATEAU LA CROIX CALENDREAU, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,EARL VIGNOBLES BENOIT RICHARD,ROUGE,ND,ND,ND,3044A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,LA CROIX CANTENAC,ND,"CHATEAU LA CROIX CANTENAC, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,EARL VIGNOBLES BENOIT RICHARD,ROUGE,ND,ND,ND,3045A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,DE COTS,ND,"CHATEAU DE COTS, COTES-DE-BOURG, ROUGE",ND,ND,EARL VIGNOBLES BERGON,ROUGE,ND,ND,ND,3046A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,TARTIFUME,ND,"CHATEAU TARTIFUME, COTES-DE-BOURG, ROUGE",ND,ND,EARL VIGNOBLES BERGON,ROUGE,ND,ND,ND,3047A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,LES AUBRETS,ND,"CHATEAU LES AUBRETS, COTES-DE-BOURG, ROUGE",ND,ND,EARL VIGNOBLES BERGON,ROUGE,ND,ND,ND,3048A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,GRAVES DE RABION,ND,"CHATEAU GRAVES DE RABION, SAINT-EMILION, ROUGE",ND,ND,EARL VIGNOBLES BERNARD BOULADOU,ROUGE,ND,ND,ND,3049A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,HAUTES GRAVES DU ROUY,ND,"CHATEAU HAUTES GRAVES DU ROUY, SAINT-EMILION, ROUGE",ND,ND,EARL VIGNOBLES BERNARD BOULADOU,ROUGE,ND,ND,ND,3050A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,GRAND VIGNEREAU,ND,"CHATEAU GRAND VIGNEREAU, BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BERNARD BOULADOU,ROUGE,ND,ND,ND,3051A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,DE CATHALOGNE,ND,"CHATEAU DE CATHALOGNE, BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BERNARD DESPAGNE,ROUGE,ND,ND,ND,3052A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,MEZAIN,ND,"CHATEAU MEZAIN, BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BERNARD DESPAGNE,ROUGE,ND,ND,ND,3053A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,MEZAIN,ND,"CHATEAU MEZAIN, BORDEAUX, BLANC",ND,ND,EARL VIGNOBLES BERNARD DESPAGNE,BLANC,ND,ND,ND,3054A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,HAUT-GENESTAT,ND,"CHATEAU HAUT-GENESTAT, BORDEAUX SUPERIEUR, ROUGE",ND,ND,EARL VIGNOBLES BERNARD DESPAGNE,ROUGE,ND,ND,ND,3055A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,HAUT-GENESTAT,ND,"CHATEAU HAUT-GENESTAT, BORDEAUX, BLANC",ND,ND,EARL VIGNOBLES BERNARD DESPAGNE,BLANC,ND,ND,ND,3056A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,HAUT-GENESTAT,ND,"CHATEAU HAUT-GENESTAT, BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BERNARD DESPAGNE,ROUGE,ND,ND,ND,3057A0
VIN,VIN TRANQUILLE,CLAIRET,FRANCE,BORDEAUX,ND,AOC,BORDEAUX CLAIRET,CHATEAU,HAUT-GENESTAT,ND,"CHATEAU HAUT-GENESTAT, BORDEAUX CLAIRET, ROUGE",ND,ND,EARL VIGNOBLES BERNARD DESPAGNE,ROUGE,ND,ND,ND,3058A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,BARSAC,CHATEAU,JANY,ND,"CHATEAU JANY, BARSAC, BLANC",ND,ND,EARL VIGNOBLES BERTRAND TURTAUT ET FILS,BLANC,ND,ND,ND,3059A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,GRAVES,CHATEAU,JANY,ND,"CHATEAU JANY, GRAVES, ROUGE",ND,ND,EARL VIGNOBLES BERTRAND TURTAUT ET FILS,ROUGE,ND,ND,ND,3060A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,DE CASTETS,ND,"CHATEAU DE CASTETS, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BEUQUILA,ROUGE,ND,ND,ND,3061A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,ROUFITE,ND,"CHATEAU ROUFITE, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BEUQUILA,ROUGE,ND,ND,ND,3062A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,HAUT FOURNETON,ND,"CHATEAU HAUT FOURNETON, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BIDEAU PERE ET FILS,ROUGE,ND,ND,ND,3063A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,HAUTE-SAUVETAT,ND,"CHATEAU HAUTE-SAUVETAT, COTES-DE-BOURG, ROUGE",ND,ND,EARL VIGNOBLES BIDEAU PERE ET FILS,ROUGE,ND,ND,ND,3064A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PETIT BOYER,ND,"CHATEAU PETIT BOYER, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BIDEAU PERE ET FILS,ROUGE,ND,ND,ND,3065A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PETIT BOYER,ND,"CHATEAU PETIT BOYER, BLAYE COTES-DE-BORDEAUX, BLANC",ND,ND,EARL VIGNOBLES BIDEAU PERE ET FILS,BLANC,ND,ND,ND,3066A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PETIT BOYER,LA PASSION GRANDE RESERVE,"CHATEAU PETIT BOYER, LA PASSION GRANDE RESERVE, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BIDEAU PERE ET FILS,ROUGE,ND,ND,ND,3067A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PETIT BOYER,LES CONFIDENTIELS,"CHATEAU PETIT BOYER, LES CONFIDENTIELS, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BIDEAU PERE ET FILS,ROUGE,ND,ND,ND,3068A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PETIT BOYER,CUVEE ARMAND,"CHATEAU PETIT BOYER, CUVEE ARMAND, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BIDEAU PERE ET FILS,ROUGE,ND,ND,ND,3069A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PETIT BOYER,VIEILLES VIGNES,"CHATEAU PETIT BOYER, VIEILLES VIGNES, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BIDEAU PERE ET FILS,ROUGE,ND,ND,ND,3070A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,ND,QUINTESSENCE DU ROI SOLEIL,ND,"QUINTESSENCE DU ROI SOLEIL, BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BIDEAU PERE ET FILS,ROUGE,ND,ND,ND,3071A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,DE LA VIEILLE TOUR,ND,"CHATEAU DE LA VIEILLE TOUR, BORDEAUX SUPERIEUR, ROUGE",ND,ND,EARL VIGNOBLES BOISSONNEAU,ROUGE,ND,ND,ND,3072A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,HAUT D'ARZAC,ND,"CHATEAU HAUT D'ARZAC, BORDEAUX SUPERIEUR, ROUGE",ND,ND,EARL VIGNOBLES BOISSONNEAU,ROUGE,ND,ND,ND,3073A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,TOUR D'ARZAC,ND,"CHATEAU TOUR D'ARZAC, BORDEAUX SUPERIEUR, ROUGE",ND,ND,EARL VIGNOBLES BOISSONNEAU,ROUGE,ND,ND,ND,3074A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,LES COMBES,ND,"CHATEAU LES COMBES, BORDEAUX SUPERIEUR, ROUGE",ND,ND,EARL VIGNOBLES BORDERIE,ROUGE,ND,ND,ND,3075A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,LALANDE-DE-POMEROL,CHATEAU,VIEILLE DYNASTIE,ND,"CHATEAU VIEILLE DYNASTIE, LALANDE-DE-POMEROL, ROUGE",ND,ND,EARL VIGNOBLES BORDERIE,ROUGE,ND,ND,ND,3076A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,LES GRAVIERES DE LA BRANDILLE,ND,"CHATEAU LES GRAVIERES DE LA BRANDILLE, BORDEAUX SUPERIEUR, ROUGE",ND,ND,EARL VIGNOBLES BORDERIE,ROUGE,ND,ND,ND,3077A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,LE THIL,ND,"CHATEAU LE THIL, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BOSSUET-HUBERT,ROUGE,ND,ND,ND,3078A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,LA GROLET,TETE DE CUVEE,"CHATEAU LA GROLET, TETE DE CUVEE, COTES-DE-BOURG, ROUGE",ND,ND,EARL VIGNOBLES BOSSUET-HUBERT,ROUGE,ND,ND,ND,3079A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,LA GROLET,ORIGINES,"CHATEAU LA GROLET, ORIGINES, COTES-DE-BOURG, ROUGE",ND,ND,EARL VIGNOBLES BOSSUET-HUBERT,ROUGE,ND,ND,ND,3080A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PEY-BONHOLES-TOURS,ND,"CHATEAU PEY-BONHOLES-TOURS, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BOSSUET-HUBERT,ROUGE,ND,ND,ND,3081A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PEYBONHOMME-LES-TOURS,ENERGIES,"CHATEAU PEYBONHOMME-LES-TOURS, ENERGIES, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BOSSUET-HUBERT,ROUGE,ND,ND,ND,3082A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PEYBONHOMME-LES-TOURS,LE BLANC BONHOMME,"CHATEAU PEYBONHOMME-LES-TOURS, LE BLANC BONHOMME, BLAYE COTES-DE-BORDEAUX, BLANC",ND,ND,EARL VIGNOBLES BOSSUET-HUBERT,BLANC,ND,ND,ND,3083A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,ND,QUINTESSENCE DE PEYBONHOMME,ND,"QUINTESSENCE DE PEYBONHOMME, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,EARL VIGNOBLES BOSSUET-HUBERT,ROUGE,ND,ND,ND,3084A0
